Name,class
هاجر مظفر حصيف,1.0
طامح ناشد بطاح,1.0
فادية طاهر رزق,1.0
تيم أسعد حازم,1.0
مجيدة جبل عامر,1.0
وفيق مطر نائل,1.0
مزنة جمعان مهاب,1.0
محيا منان ناصر الدين,1.0
ذكية عجاج ربيح,1.0
أمجد رافع عبدالفتاح,1.0
دانا خليل نصار,1.0
رسمي باسل بدر,1.0
ريحانة نجدت معمر,1.0
ستار مطيع فراس,1.0
نصر عراد ناهي,1.0
ناشر عايض عبدالصمد,1.0
روز مسعود ستار,1.0
قداح عرفات محمد,1.0
بادرة فرج حارث,1.0
أويس راتب نعمت,1.0
فلوة زاخر فخري,1.0
قاهر عبدالسلام عائض,1.0
فلوة محسن نصر,1.0
باسل جمعة نبيل,1.0
هنادي رشاد نسيب,1.0
أشرف ماجد ممدوح,1.0
فاتن ناشر راغب,1.0
مزاحم محرز ساهد,1.0
رهيفة نوفل صابر,1.0
ساجد سميح عبدالملك,1.0
رنيم منصور عبدالملك,1.0
رغال كليم عبدالعليم,1.0
أحلام نجم الدين أخطب,1.0
صفوان بكار باسل,1.0
إدراك مبروك صائن,1.0
قدامة عوف عزيز,1.0
مديدة مقرن ناشد,1.0
عطا معتصم حصيف,1.0
حليمة منعم حواس,1.0
حجر ضاهر سميح,1.0
نشوى بهيج مخلد,1.0
كهلان نعيم ممدوح,1.0
مروة مصلح ماضي,1.0
عبدالفتاح يعقوب داود,1.0
مديدة فرحات عراد,1.0
مهند عيسى أنعم,1.0
عبادة زاهي غانم,1.0
قابس رزين بديع,1.0
مساعدة أمير مكتوم,1.0
نبيه زهير ضرار,1.0
كيان عبدالغفور مارسيل,1.0
وليد عريب نواس,1.0
رفيدة عرفة عابد,1.0
ناظم عمر ناهل,1.0
شروق صلاح الدين فائق,1.0
جامع عوني ناهل,1.0
أمال صارم مفتاح,1.0
رجاء أيوب مفتاح,1.0
شهلاء صدام شكور,1.0
جاسم أخزم عمار,1.0
أمينة عوف ضرام,1.0
شاكر عمير زاهي,1.0
صائنة نصرت وارف,1.0
يزيد عائذ مساعد,1.0
أثيل جابر شريح,1.0
زياد صميم دحام,1.0
لؤلؤة منتظر خاتم,1.0
جهاد سراج ماجد,1.0
ساهرة عبدالمجيد شيبة,1.0
فالح حسام ناجي,1.0
سمة عبدالجميل حصيف,1.0
بديع راشد سادن,1.0
بارية ذعار علاء الدين,1.0
غضنفر مديد مطاع,1.0
وجدان عبدالله عبيدة,1.0
ربحي ملحم عطاء,1.0
أنسام باسل لطيف,1.0
عصمت فرناس عبدربه,1.0
الهنوف مكتوم باهر,1.0
علي عوني غلاب,1.0
لميس راضي سعيد,1.0
أديب رشيد فرناس,1.0
هناء مطاوع عبده,1.0
عزب برد مدرك,1.0
نسيم نامي عايض,1.0
هبيرة جميل قداح,1.0
رابعة فادي داوود,1.0
أكمل لطفي جمال,1.0
رغد حاتم نصوح,1.0
وفيق البراء ستار,1.0
مغيثة ثابت محيا,1.0
هاني عبدالحليم معطي,1.0
رشيقة العابدين غازي,1.0
فائق أحنف غازي,1.0
زهور جمعان حسان,1.0
عبدالمنعم عدوان وهاب,1.0
بهيجة عبدالغفور غافر,1.0
باسل ساعف مسلم,1.0
بارعة حنظلة أجاويد,1.0
مأمون عبده أمير,1.0
عائدة عايض سالم,1.0
عبدالعزيز فرحات فتوح,1.0
ريوف مهيوب قابس,1.0
صادر حجاب عبدالرقيب,1.0
تيسير أسمر ذاكر,1.0
أهيم راغد عرفات,1.0
سندس تغلب مطيع,1.0
غزوان محرم سميح,1.0
إخلاص علوان مرسي,1.0
خزعل كامل حفص,1.0
فائقة أنمار محمود,1.0
خالص متعب جندل,1.0
رضوة عروة بهلول,1.0
غريب حمزة حسون,1.0
ميس نبال شافي,1.0
شفيق أيهم أجيد,1.0
ريمة كرم بشر,1.0
جمعة معطي عزيز,1.0
أماني لباب زيدون,1.0
ناصف نشأت خلف,1.0
بشرى ذباح راغد,1.0
يزيد عبدالغفور شفيع,1.0
باسلة رديف فائز,1.0
عائض فريج نائل,1.0
هانئة اسلم طموح,1.0
خطاب سلطان زغلول,1.0
بيان فادي مقرن,1.0
معد ركين جميل,1.0
فهدة مغيرة أوس,1.0
مهاب منيب وسيم,1.0
أنيسة نسيب عبدالغني,1.0
شهاب طاهر شهم,1.0
سجى أجيد مزاحم,1.0
موفق عطا نسيم,1.0
فتيحة عقاب عبدالعظيم,1.0
منذر مظهر بطرس,1.0
بلقيس ستار مراد,1.0
ضاهر بكر كامل,1.0
سعدة داني توفيق,1.0
فريد ثائب ثائر,1.0
أماني بشر عبدالرزاق,1.0
نصار خليفة ماهر,1.0
مسفرة المثنى فواز,1.0
طارق أبلج فرج,1.0
لين أرغد نزيه,1.0
حجاب تقي محرز,1.0
ورد قسيم طاهر,1.0
عتاب مدحة عبدالحق,1.0
راغبة حيدر نعمان,1.0
جبران عايض مقتدي,1.0
مناير منيع ذاكر,1.0
أنعم عكاشة ناجي,1.0
عابدة أريب وفيق,1.0
صافي ظفار راضي,1.0
امتياز رحال ركان,1.0
بطاح رسول تمام,1.0
نجيبة هيثم نوفل,1.0
أيسر عبدالعزيز نظير,1.0
مروى عمرو فراج,1.0
مطيع مصلح أكمل,1.0
أماني حواس عارف,1.0
حمزة أزهر رمضان,1.0
غصون ناجي شاهد,1.0
نبيل صدام ثائر,1.0
وفيقة سهيل فادي,1.0
عاكف فيضي ساعد,1.0
أنغام كاسب ضيغم,1.0
جميل شمر ساعف,1.0
نوال عديل هاجد,1.0
نصار مغيث عز,1.0
شجن ثائب مطاع,1.0
مصلح صافي عبدالغني,1.0
صبا لطفي عبدالواحد,1.0
عبده نبال عبدالمجيد,1.0
كاملة باسط رأفت,1.0
عبدالحفيظ أعسر فاتح,1.0
راغبة فرناس وديع,1.0
أغلب عتابة معن,1.0
نسيم مفتاح نواس,1.0
شامخ زبير عبدي,1.0
يمنى لبيد زيدان,1.0
صارم سراج شديد,1.0
نظيرة عياش رفيق,1.0
محبوب حسين رائد,1.0
زهرة بكر عبدالرب,1.0
حجاب سراج سميح,1.0
مجاهدة عدلي قصي,1.0
معاذ ربيح طارق,1.0
راحيل كعب حمزة,1.0
عتابة قابوس وسيم,1.0
فهيمة هجرس صميم,1.0
مقبل عنتر نبيل,1.0
تالا بهلول مغيرة,1.0
وديع نزيه شجاع,1.0
ماريا زيدون سلمة,1.0
رامز رماح رافق,1.0
إيمان نزار فياض,1.0
أدغم رمزي أديب,1.0
سكينة جمعان أخضر,1.0
قصي صهيب طارق,1.0
مجيدة سلامة وسام,1.0
ناصح كاظم كامل,1.0
زبيدة ساهر حنظلة,1.0
رفيع نوري يحيى,1.0
رغد نوفل نظير,1.0
حمزة غضنفر حارث,1.0
ياسمين كامل عيسى,1.0
عطاء لؤي عبدالعليم,1.0
آلاء مدرك رافع,1.0
شهم صفوت رسمي,1.0
رخاء مبرور نديم,1.0
مصعب فهد ميلاد,1.0
أنسام سميح فراس,1.0
صفوان أشجع غوار,1.0
وعد فليح ضرار,1.0
مدحت لطفي عائد,1.0
ساندرا فتاح نجدة,1.0
سامح جواد ربحي,1.0
ساهرة نادر نصرت,1.0
نايف فارض نافع,1.0
باسلة منهل عشير,1.0
نضال معين رصين,1.0
منذرة بهلول عقاب,1.0
بهاء مدحت منتظر,1.0
ريحانة وليف أمان,1.0
أكبر أخزم ساجر,1.0
ندى وديع عقاب,1.0
مرداس عجاج نضال,1.0
بازعة مبخوت نجدة,1.0
مطر مرحب خالص,1.0
نرجس لطفي عبدالحكيم,1.0
عمرو أدهم أرقم,1.0
أمل ربحي عوض,1.0
ممدوح عبدالرب عروة,1.0
سحر مغيرة ظفار,1.0
غيث مالك وسيم,1.0
غيثة عبدالصمد مطيع,1.0
عكاشة وليد ميلاد,1.0
شادن عطاء ظفير,1.0
صفوان سعود فتيح,1.0
سدين مدحت حسنين,1.0
منيع فهد فرناس,1.0
نور فؤاد إسحاق,1.0
رماح كهلان داوود,1.0
زهور خالص نزار,1.0
مخلف صميم قادر,1.0
دانية سراج شكور,1.0
عامر شبل مجتبى,1.0
آمنة حمدون مرسي,1.0
جودت أبو بكر زاكي,1.0
أزهار جابر عون,1.0
عمار وسام عبدالغفور,1.0
رهام مزن رشيق,1.0
عبودة شوكت هائل,1.0
كريمة عبدالباقي أمية,1.0
منتظر هاجد أمان,1.0
زينة عبدو قاهر,1.0
أغيد معمر شافي,1.0
منصفة أخضر حنبل,1.0
منتظر صاعد سيار,1.0
سبيعة مطير أنور,1.0
أزهر عبدالحق عبدالمنان,1.0
سندس نجم الدين رغال,1.0
قصي صبيح مطلق,1.0
رمزية راسم مرزوق,1.0
عواد معروف سليم,1.0
عهد رضا رافد,1.0
ضيغم عبدالبصير منصف,1.0
روان مديد حسام,1.0
أكرم معاوية سعيد,1.0
شكرية فليح عبدالوهاب,1.0
فياض سلام عبدالغني,1.0
راتبة رغال أشجع,1.0
ذاكر عمير رشيد,1.0
نجلاء معد شاكر,1.0
عاكف توفيق جاسم,1.0
دارين نمر معطي,1.0
رئيف مطر عمران,1.0
معينة ظافر مظهر,1.0
كنعان هادي عجاج,1.0
خزينة عزب أمجد,1.0
مرحب مجاهد أرقم,1.0
رصينة عبدالصمد صلاح الدين,1.0
عائذ أخضر حميد,1.0
نجيحة عبدالباسط بهيج,1.0
مرشدي طاهر خلف,1.0
انسجام ناظم جاسم,1.0
بكري رائض مارسيل,1.0
جوري عز عبدالوهاب,1.0
رمزي بسام غلاب,1.0
باسطة هاشم كريم,1.0
نزار مخلص أدهم,1.0
راما قاهر مجيد,1.0
معين شداد مارسيل,1.0
رفيف سراج ضيف,1.0
فواز شهم سعيد,1.0
هدى اسلم جندل,1.0
رحال جعفر برهان,1.0
رزان عديل لبيد,1.0
أمجد شجاع رابح,1.0
رنيم كاسر رشوان,1.0
لطيف عبداللطيف مالك,1.0
نجود نزار كنان,1.0
رشيد رؤوف حسنين,1.0
نجيحة جندل صمصام,1.0
عياش ضرام سعيد,1.0
لؤلؤة حسنين ضيف,1.0
رغال عبدالعليم آدم,1.0
مزينة رابح إبراهيم,1.0
معروف رامز أسلم,1.0
ساهرة نوري حنبل,1.0
زايد كليم عبدالشكور,1.0
مجيبة لطيف منهل,1.0
مسيب معين الدين رفاعة,1.0
جوري باسق ثواب,1.0
وسام مرداس عشير,1.0
منال علاء الدين طامح,1.0
فهيم شهيد ناصر الدين,1.0
بسيمة صارم كاسر,1.0
باهر عبدو نمر,1.0
لمياء ضياء فؤاد,1.0
خالد فالح إسلام,1.0
رانيا جمعة أرقم,1.0
شهاب رمزي كريم,1.0
هيفاء مسيب ظاهر,1.0
نذير محرم خضر,1.0
فائقة رئيف عياش,1.0
وديع برهان نورس,1.0
تولين رزين منقذ,1.0
مكتوم حافظ عوني,1.0
مروة تمام أنس,1.0
شامخ فاروق طموح,1.0
رولا عبدالجميل عجرم,1.0
عمار قثم راسخ,1.0
رسيمة ضرار أغلب,1.0
حجر عيضة حافظ,1.0
ريتاج سارح شوقي,1.0
مزن سعود داني,1.0
آمال راشد ضرار,1.0
أشرم سرور كهلان,1.0
مدركة عبدالرقيب عبدالحق,1.0
أرغد غوار عوض,1.0
متام نوح بطرس,1.0
عبدالوهاب عبدالرقيب عتاب,1.0
رخاء وليف حسني,1.0
بشار منتصر صميم,1.0
ابتسام عبدالباسط أصيل,1.0
شجاع ضرار ساري,1.0
ود أزهر مازن,1.0
جراح حصيف شافي,1.0
أنوار مدلج خالد,1.0
راضي سارح قدري,1.0
جوري زكريا عرفات,1.0
ساطع عبدالقدوس مجتبى,1.0
مطيعة ضيف سعد,1.0
ناصر كاسب سبع,1.0
انتظار عائذ هزاع,1.0
قصي عبدالوهاب مطاع,1.0
انبهاج عنبر فراس,1.0
مشعل حسني ساعد,1.0
نجوانة فهمي فرحان,1.0
مازن شفيق عبدي,1.0
افتكار شاكر ثائر,1.0
رافي قثم صائن,1.0
أميرة منذر بكر,1.0
صابر سعيد هادي,1.0
رشيقة رئيف عياش,1.0
غافر ذياب خليفة,1.0
متام نسيب حامد,1.0
رغيد مطير جدعان,1.0
إكليل قادر كليب,1.0
عليم ليث ناصف,1.0
حكمت مخلص عدي,1.0
عتاب عبدالواحد عشير,1.0
سكينة شفيع نصير,1.0
راشد فاضل بكر,1.0
إيثار زبير طموح,1.0
