Name,class
ضاوي نصير رامي,1.0
مزينة فريد رامي,1.0
نجم الدين جبل عبده,1.0
كيان عون ليث,1.0
منير فؤاد فكري,1.0
بثينة ساعد عصمت,1.0
رزين يحيى أكبر,1.0
إخلاص رائف نجاد,1.0
زاكي نشمي ماهر,1.0
لمى معصوم باسم,1.0
كاظم شمس الدين خلف,1.0
ريوف مكين عوض,1.0
ماهر كنان ساهر,1.0
ذبيانة مهند عدي,1.0
هريرة شيبة فرحات,1.0
نوال غريب جندل,1.0
رمضان فائق عطاء,1.0
وردة نعمان قتادة,1.0
مظفر محبوب رأفت,1.0
رضا عمر ناشر,1.0
فضيل محيا غوار,1.0
ناصحة ناشئ عريب,1.0
ظاهر أشجع بهاء,1.0
أطياف ساطع محجن,1.0
سبع طلال خازن,1.0
رنا مرداس عائذ,1.0
عائد مساعد رسول,1.0
بديعة عشير مجير,1.0
مصباح خويلد قطب,1.0
راغبة مسلم عقال,1.0
عطاء نسيم عبدالمطلب,1.0
حسنية مهيب صلاح الدين,1.0
بطاح مرحب غافر,1.0
ريوف مرداس عديل,1.0
مسفر عزت كليب,1.0
عائذة عاكف غالي,1.0
علاء كليب أهيم,1.0
فتيحة عبدالغني أنور,1.0
شجاع ذعار عبدالوهاب,1.0
نجد قعقاع عليم,1.0
أشجع عبدالحليم منهل,1.0
تولين رمزي عايض,1.0
عبدالغني عتاب أويس,1.0
ضياء ناجي معاوية,1.0
عتاب فيصل أمين,1.0
مخلصة كرم رافق,1.0
نصرت فائق أوس,1.0
أسماء عوني مصطفى,1.0
شكري ثائب مسعود,1.0
آمنة رفيق شديد,1.0
وسام رفيع أمان,1.0
غيداء محرز عماد,1.0
تيم سامي بندر,1.0
بارزة وسيم نجم الدين,1.0
نشمي عائذ داود,1.0
مطيعة فالح بديع,1.0
مجاهد غنيم خليفة,1.0
لبنى فالح صمصام,1.0
منذر حكيم نجم,1.0
آلاء جندل زيدان,1.0
غوث فهد عكاشة,1.0
زهراء مديد جدعان,1.0
سلام زبير نصرت,1.0
راسخة معن صفوان,1.0
حجاب أغيد سامر,1.0
لبنى أزهر عبدالحليم,1.0
سامح ضرام أزور,1.0
وردة عياش عقيل,1.0
فلوح زاخر عبدالرؤوف,1.0
سجى جبران صلاح الدين,1.0
بكري رشوان أخضر,1.0
أفراح بلال تائب,1.0
أرقم عبده عبدي,1.0
رمزية عائض رضي,1.0
عايض ولاء الدين معتصم,1.0
أمارة مجيد قدامة,1.0
ثنيان مشاري نصار,1.0
سكينة شفيق درغام,1.0
غلام أدهم صبيح,1.0
شريفة رجب هواري,1.0
نبيل ساجد مغيث,1.0
ود مرحب قثم,1.0
سارح سميع نايف,1.0
شوق كاسب بلال,1.0
موفق عبدالرحمن معين,1.0
تولين عبدالخالق مشتاق,1.0
سمير شكري لؤي,1.0
فنن منير سادن,1.0
عقبة بهيج زياد,1.0
راما حسنين ضرار,1.0
مدحت فهمي إياس,1.0
رفيف عمير شاكر,1.0
جليل أكرم مقتدي,1.0
انسجام ناشئ ظافر,1.0
إسماعيل مطيع عيد,1.0
شجون أشهب معاذ,1.0
حواس منعم حفص,1.0
سهام أدهم رفيق,1.0
عزيز فتحي جليل,1.0
مدركة هشام عنتر,1.0
عامر عيسى شريح,1.0
ريم عريب زايد,1.0
فاخر ورد عبدالودود,1.0
مدركة الحبيب سارح,1.0
ذبيان عزب معتضد,1.0
ريماس غريب مازن,1.0
تميم مأمون طموح,1.0
خزنة أسامة معروف,1.0
عزب عقبة إياد,1.0
الجوهرة حارب عرفات,1.0
زاكي أخطب زاخر,1.0
خولة كاسب منيع,1.0
هاشم حجر رؤوف,1.0
عزيزة زكريا رئيف,1.0
بسام دريد عقيل,1.0
دلال رجاء تيم,1.0
ضرام فرحان سرمد,1.0
هدير قدري فرج,1.0
زبير فائق أنور,1.0
زهراء هانئ عبدالجبار,1.0
شعيب أشرم رفيع,1.0
ألطاف حسان زاهد,1.0
سداد بارح بدر,1.0
أثيل داوود رماح,1.0
عطاء معلوف مخلد,1.0
رفيدة هريرة كاظم,1.0
نبيل جعفر أيمن,1.0
لينا عاكف نايف,1.0
أريب عفيف قطامي,1.0
أغاريد شافي رجاء,1.0
مشرف ساهد راسم,1.0
رسيل مسلمة عابد,1.0
قثم كميت جابر,1.0
سحر كلاب عميد,1.0
أبلج مشتاق معاد,1.0
سلامة زيدان فؤاد,1.0
مشعل توفيق عائذ,1.0
مها نهيان حارث,1.0
باسل فهيم منان,1.0
ريماس إياس نزيه,1.0
أديب البراء جواد,1.0
تيسير عقال عوف,1.0
وهب حسن نبيل,1.0
غريبة عراب عليان,1.0
رابح حماد خليفة,1.0
دانيا حمزة معد,1.0
ناظم مدحة نامي,1.0
رجيحة جبل رائض,1.0
نجيب رصين محرز,1.0
ابتسام مشاري مرشد,1.0
مازن صفوان عبدالعليم,1.0
أميمة ولاء الدين عقاب,1.0
أكمل بشارة سلام,1.0
رسيمة نبيل لمعي,1.0
ناهي ماهر حمدان,1.0
هائلة علي فهيم,1.0
إسلام شوقي هبيرة,1.0
حليمة ناهل قسيم,1.0
جواد آدم جمعان,1.0
ناهد صباح قاسم,1.0
فاضل خالد عكاشة,1.0
تمارة عبدالودود حزام,1.0
مارسيل سمير فيض,1.0
لجين عبدالرؤوف حجاج,1.0
عتابة صهيب عراد,1.0
كاتيا مسيب وليف,1.0
علاء الدين صهيب هاجد,1.0
سيلين فهمي حارب,1.0
مرتجى سلمة حسني,1.0
أمواج بكر عقل,1.0
ساجع فؤاد نصيف,1.0
مناير عبدالوهاب عياش,1.0
عبدالحميد عبدالحفيظ نسيب,1.0
عائشة زين سبع,1.0
عقبة عديل مصعب,1.0
سديم عبدالسلام نصرة,1.0
منهل مصباح حزم,1.0
عنود كنان أديب,1.0
نظير ملحم شيبة,1.0
هبة ميمون رماح,1.0
شهاب عريب عديل,1.0
دلال شكور أسامة,1.0
فراس عويس مرزوق,1.0
آية عبدالباسط علاء الدين,1.0
جمعة متعب سيار,1.0
فصيحة شفيع غزوان,1.0
صلاح سرمد أنعم,1.0
وعد حجاج راغب,1.0
ناصر الدين رغيب عقل,1.0
مطاعة وهب إحسان,1.0
جساس حصيف قدامة,1.0
عبادة بهلول عصام,1.0
سمير أويس عابد,1.0
يسرى مجاهد نصوح,1.0
رئيف راضي سداد,1.0
جوان حسون فارع,1.0
شامخ عمير غلام,1.0
جود رزق بليغ,1.0
صفوت ساعف ضاوي,1.0
بهيسة عبدالغفور عائض,1.0
هائل مكين مأمون,1.0
بارعة كاسر عبدالعزيز,1.0
متعب عبدربه فرناس,1.0
دعجاء حنبل أكثم,1.0
وائل شديد عبدالمطلب,1.0
ملهمة غوث غزوان,1.0
فكري علوان عاكف,1.0
دانية عارف ناظم,1.0
شمر كاظم فراج,1.0
زاهية قدري مدحة,1.0
فتيح تركي شيبان,1.0
شجن متعب عبيد,1.0
عبدالواحد ساهد عبدالحليم,1.0
نرجس غلاب فياض,1.0
حازم حارث فضل,1.0
وديعة سميح معين الدين,1.0
كميت عاكف فضيل,1.0
فادية علاء لماح,1.0
راجح حاتم باسم,1.0
رولا مساعد حاشد,1.0
نصار مارسيل أخطب,1.0
زكية ممدوح شامخ,1.0
راتب سحيم رافد,1.0
رواء مهيوب ثواب,1.0
ليث صمصام وسيم,1.0
نهى برد معين الدين,1.0
ولاء الدين ثواب مرزوق,1.0
ابتسام عبدالرب مناع,1.0
وفيق رمضان عثمان,1.0
رصينة عقبة أشرم,1.0
معتصم سلطان الخضر,1.0
نرجس منذر عزب,1.0
صفوان عبداللطيف ناصر,1.0
مروة سيد راسم,1.0
أديب عدنان حيدر,1.0
أريج أمية شوقي,1.0
كميت عبدالكريم مدحت,1.0
شوق غريب عبدالعليم,1.0
مجتبى رشيد كاسب,1.0
إسراء فطين مجدي,1.0
خباب سلمان عبدالباسط,1.0
سمراء وائل أكرم,1.0
وسام نهيان عبدالوهاب,1.0
جويرية ركان أبلج,1.0
نايف عقاب أعسر,1.0
عزة أنعم رجاء,1.0
حيدر غلاب مخلف,1.0
سناء نجدة زاكي,1.0
عبدالعزيز برهان كلاب,1.0
وليفة عاكف صقر,1.0
صائن حاتم عبدالجميل,1.0
لبانة عائض خميس,1.0
مخلص باسق بشر,1.0
سامية مجيب عبدالفتاح,1.0
عباس حسني معتوق,1.0
فتيحة بشير مجيد,1.0
رشوان حازم عقل,1.0
أسماء رافي عماد,1.0
أرقم أبو بكر جبل,1.0
هدير مدثر سيف,1.0
سرمد إياس بدر,1.0
رند صديق قادر,1.0
عواد عقلة مخلص,1.0
غزيل عازم سمعون,1.0
نصوح عبدالحكيم تغلب,1.0
سميرة دعيج ميمون,1.0
داود ملحم مسلم,1.0
سلمى نائل عبدالقيوم,1.0
صباح عبدالحق عقال,1.0
أثيل أسامة سليم,1.0
عنبر عبدالوهاب رشيق,1.0
ممدوحة كامل زاهد,1.0
شاكر عكلة رهيف,1.0
وسام هبيرة كنان,1.0
الخضر سعد خليفة,1.0
إقبال مأمون صبيح,1.0
عرفات أسعد عقاب,1.0
فلوة أبو بكر قابوس,1.0
شهم أمية مهدي,1.0
سمة أشجع غنيم,1.0
ضاهر رصين عباس,1.0
ناهد نجم حسام,1.0
عبدالرقيب عبدالحكيم غلاب,1.0
فهدة عبدالمطلب ضيف,1.0
جهاد نصير زغلول,1.0
صبا سحيم خازن,1.0
منقذ عوض تميم,1.0
خزنة أنس مزاحم,1.0
وائل شهيد مبرور,1.0
مارية شيبة طاهر,1.0
سميع عماد نصار,1.0
مزينة عليم نصار,1.0
ناشد كعب منتظر,1.0
مها مقبل قداح,1.0
سمير ميثم عراب,1.0
مها عماد فؤاد,1.0
منصف قتادة عبدي,1.0
بليغة لباب حمزة,1.0
مسفر معتصم ناصف,1.0
حورية داوود عكلة,1.0
وهاب شكري همام,1.0
عزيزة لباب أدهم,1.0
مقتدي حمزة قعقاع,1.0
فائقة صادر عميد,1.0
عواد مهاب معين الدين,1.0
لجين مالك تغلب,1.0
مهدي سامح ذياب,1.0
قنوت مجاهد فراس,1.0
بهجت منيب جمال,1.0
روز عبدالحليم برد,1.0
شعيب ظافر أعسر,1.0
مثابة محمود مسعود,1.0
مخلد فراس عفيف,1.0
بسمة أكثم لبيب,1.0
دريد إسماعيل رافي,1.0
الجوري نواف منصف,1.0
نورس أرقم عامر,1.0
ألفت يحيى أبلج,1.0
سلام تليد نصار,1.0
أسرار معن راكان,1.0
أجيد عبدالحميد عبودة,1.0
رفعة إبراهيم شوكت,1.0
عريب عبدالصمد رشيق,1.0
ديم هانئ صهيب,1.0
مقرن جعفر صائن,1.0
عبير حكيم ناصح,1.0
عبدالرب مساعد غسان,1.0
بثينة خالد مهدي,1.0
سبع ماهر تغلب,1.0
مرام عبدالملك كليب,1.0
عبدالعظيم وليف مسفر,1.0
وجدان مدلج أديب,1.0
وليف شفيع غازي,1.0
رضوة عريب العابدين,1.0
غفار حنظلة جابر,1.0
لجينة رابح كاظم,1.0
رسول مبخوت أخطب,1.0
ريهام غريب رؤوف,1.0
أمجد منتصر ضرار,1.0
وليفة منيب بشارة,1.0
ميمون سيد دهيم,1.0
أمامة كامل سامح,1.0
غلاب توفيق عريب,1.0
وسن صدام رشيق,1.0
باسط أبو بكر عابد,1.0
ضياء حجاج ظافر,1.0
أكثم عبدالغني مصلح,1.0
عائدة ضاري معتضد,1.0
راجي سارح عاكف,1.0
رؤى مدلج مناف,1.0
برد نظير ولاء الدين,1.0
إكليل سادن تائب,1.0
رفعت رابح عنترة,1.0
حنان مكين عبدالقدوس,1.0
جلال شوكت مدلج,1.0
جنا ناهل كمال,1.0
عقل رزين مروان,1.0
بادرة نسيم معصوم,1.0
حامد عصام خالص,1.0
نجيبة خلدون مرسي,1.0
مصلح مزهر سامر,1.0
رصينة مفتاح أخطب,1.0
آدم فارض نبيه,1.0
إقدام كاسر تواب,1.0
نوح مجدي صفوان,1.0
لبانة بهاء خباب,1.0
مرسي منيب زكريا,1.0
نشوى مغيرة حسين,1.0
ساجي عبدالشكور مصلح,1.0
سهاد كاسر كنان,1.0
سلمة منتصر حماد,1.0
شهد حنظلة زياد,1.0
فادي كهلان إسماعيل,1.0
فكرية أغلب مجاهد,1.0
جرير ساجي سالم,1.0
صائنة غافر مطير,1.0
منان عبدالجبار فليح,1.0
سهيلة ابراهيم ناصف,1.0
حسين أسامة عبده,1.0
سدن عبدالسلام أشجع,1.0
رافد جواد عثمان,1.0
شيهانة ذعار لطيف,1.0
عبدالرشيد ظاهر عدوان,1.0
سيلين إياس حنظلة,1.0
قادر بكري صمد,1.0
ثراء مسلمة نسيب,1.0
تغلب سيار عكرمة,1.0
ماهة فضيل خلف,1.0
مرزوق خويلد فرناس,1.0
ألفت جودت خطاب,1.0
دغيم تقي خضر,1.0
جود عوض ذياب,1.0
أمين زياد عدلي,1.0
رسمية أعسر تامر,1.0
عبدالحق راضي تركي,1.0
لهيفة مجاور أشيم,1.0
سالم جدعان شادي,1.0
خزنة إدريس إياس,1.0
نواس نجم ظفير,1.0
سامية بشير هزاع,1.0
نديم ماهر نعمان,1.0
وعد عصمت معاد,1.0
بكار حمدون لماح,1.0
باسطة طاهر عبدالقدوس,1.0
جاسم ساطع زيدان,1.0
ريحانة ضاوي شديد,1.0
عبدالرحيم أشيم كهلان,1.0
هالة ياسر بلال,1.0
نامي ثنيان غافر,1.0
صابرة مبروك جبر,1.0
حافظ مطاع غريب,1.0
رسمية نواف نبيل,1.0
فضيل سامر زياد,1.0
رنيم سلطان عائذ,1.0
جواد إيهاب مدثر,1.0
نظيرة عكاشة باسط,1.0
نجدت شيبة ذعار,1.0
وتين كاسب فضل,1.0
مغيث إدريس مصعب,1.0
هنوف عبدالهادي عمارة,1.0
خضر ابراهيم طارق,1.0
سؤدد محيا راغب,1.0
بكري سيد ياسر,1.0
شاهدة مديد أيهم,1.0
عباد باسم مرداس,1.0
سمة صفوان صمد,1.0
عوض معين فليح,1.0
مسك شهم محمود,1.0
ناصح قاهر ضياء,1.0
رابعة رائد رافي,1.0
ولاء الدين ظافر ماجد,1.0
مدركة مبخوت داني,1.0
عروة رزق معين الدين,1.0
دينا قابوس حماد,1.0
أخزم أبلج ربيع,1.0
بديعة لطيف عبودة,1.0
ثائر لقمان فرحات,1.0
وعد حسن معاوية,1.0
أصيل فليح أكثم,1.0
ريم مأمون جساس,1.0
عروة حنظلة عبودة,1.0
نورهان سميح صادح,1.0
ركين شماخ عليم,1.0
دنيا راغب سارح,1.0
ضياء فاضل بشر,1.0
مزينة زيدون ظاهر,1.0
محرم حمد نجم الدين,1.0
راقية عنتر فهمي,1.0
منصف شيبة ممدوح,1.0
شروق نواف مؤيد,1.0
مجدي معتوق ضاهر,1.0
العنود غالب متعب,1.0
ناصح شيبان عرفات,1.0
خاتمة رائد عبدالعزيز,1.0
شماخ لبيد فكري,1.0
إباء رضوان قثم,1.0
فائق عبدالشكور غضنفر,1.0
نصر رائض معين الدين,1.0
فخر ناصر الدين جساس,1.0
سمة كنعان باسق,1.0
عون عابد لقمان,1.0
مجيدة كاظم معصوم,1.0
كميت فهيد مناع,1.0
غزيل مغوار عازم,1.0
رفاعة فتوح فالح,1.0
فادية علاء الدين نصر,1.0
رفاعة رزق قابس,1.0
نورس عياش شديد,1.0
عصام رديف زياد,1.0
زهرة فهيم قاسم,1.0
هادي حارث أبان,1.0
لميس مقبل زكريا,1.0
لبيب مرحب حازم,1.0
عذبة بهجت فتح,1.0
مسلم عبدالملك غلاب,1.0
ميس عارف دعيج,1.0
وارف راتب عيد,1.0
أثير رفيع شمر,1.0
حماد شافع عصمت,1.0
انتظار نوار أويس,1.0
قتادة مجيب دريد,1.0
أسارير نصر راغد,1.0
سداد حارث ساطع,1.0
فهيمة وليف ذبيان,1.0
ضرار شمر ذبيان,1.0
جوان عبدالباقي حازم,1.0
عامر مثاب رائد,1.0
ريتاج فياض شبيب,1.0
مبروك ظاهر كليم,1.0
نسرين زاخر ناهي,1.0
سلمان سادن قطامي,1.0
مناصف خالد عفيف,1.0
لطيف رافع عكرمة,1.0
فريدة ناصيف سلامة,1.0
منعم خليل أزهر,1.0
عذاري صادر رياض,1.0
باسط خازن حسني,1.0
نادين عقيل أشقر,1.0
شداد حجاب فيضي,1.0
ريتا عبدالباسط عاكف,1.0
عبدالحق صائن فرج,1.0
أشجان سامح غياث,1.0
فؤاد أدعج شاهر,1.0
رزينة وسيم عبدالحي,1.0
مثاب وديع نامي,1.0
أزهار مرسي بشر,1.0
مرداس عبدالخالق ذياب,1.0
جمانة هواري عبدالشكور,1.0
مدحت محسن صقر,1.0
نجيحة عنترة أرقم,1.0
جدعان شاهد كاظم,1.0
إعزاز داود ربيح,1.0
فهمي رديف أشقر,1.0
ثويبة زاهد عبدالمجيد,1.0
هجرس شيبة كرم,1.0
سلمى طلال عنترة,1.0
ماهر معاوية أدغم,1.0
وردة عتابة بكار,1.0
نبيل غنيم جامع,1.0
شيهانة ضيف كنعان,1.0
أحمد نواس أخضر,1.0
سجى منتصر باسط,1.0
باسق بندر نضال,1.0
ريتا بهجت زهير,1.0
عدوان وسام ساجد,1.0
فصيحة بكر عازم,1.0
نشمي نظير بهاء,1.0
سارة فاضل داني,1.0
حماد تميم رشيد,1.0
دعجاء أسلم لبيد,1.0
راجح عازم ضرام,1.0
وسام مرتضى فرحات,1.0
ثروت نشأت كنعان,1.0
راحيل بارع مهدي,1.0
إسماعيل معاوية ملحم,1.0
ناجدة خليوي رفاعة,1.0
هاني عباس راضي,1.0
نورهان صمد سلامة,1.0
رجاء عواد شداد,1.0
رجاء مصباح رجب,1.0
ضيف المثنى عازم,1.0
أروى عاكف باسط,1.0
شكور خالد تقي,1.0
تارا جبران عمار,1.0
حنبل ستار أديب,1.0
إيمان عبدالشكور مطر,1.0
جندل ساعف رغال,1.0
تيسير ناصيف هجرس,1.0
فطين رديف هود,1.0
عايدة مزن عبدالعظيم,1.0
باتل مشتاق فاخر,1.0
رغد مجيد ناشد,1.0
خليل عمارة مبروك,1.0
دارين عصام نصار,1.0
رفاعي رياض مهند,1.0
جود حسون عجرم,1.0
شافي محسن رباح,1.0
ميسون محرم سيف,1.0
أشهم غياث زين,1.0
اجتهاد عديل سراج,1.0
جلال نواس نورس,1.0
عزيزة نذير فتحي,1.0
رياض مغيرة عايض,1.0
وسيمة ياسر مضر,1.0
ورد زاهر مهاب,1.0
أماني ساعد معطي,1.0
زاهر فيضي نصيف,1.0
ليال أغلب سادن,1.0
شيبان سميع رائف,1.0
راسخة شمس الدين طاهر,1.0
نوح راجي مرتضى,1.0
انسجام راكان كريم,1.0
فكري جرير عواد,1.0
رصينة هريرة خطاب,1.0
عبدالعليم شكور عتاب,1.0
نور حسني عبدالقدوس,1.0
علوان هزاع رسيم,1.0
مزينة ناصيف شكري,1.0
نصوح قابس عطا,1.0
راغبة بندر ثنيان,1.0
صبيح مثاب كنان,1.0
مريم عبدالباقي البراء,1.0
عبدالرزاق زاهر كرم,1.0
ميمونة شادي مجاور,1.0
موفق رامي عبدي,1.0
البتول غلاب صادح,1.0
فاخر أيهم مجاور,1.0
عبادة موفق ذباح,1.0
رائد محجن منيع,1.0
غيثة رعد شيبان,1.0
صابر منتصر كرم,1.0
بسيمة عكلة وسيم,1.0
عليان معاذ نهيان,1.0
موهبة زين كاسب,1.0
عبدالحليم غضنفر عثمان,1.0
لؤلؤة زيدون البراء,1.0
فيض شادي موفق,1.0
عبادة نزار قاسم,1.0
نضير سنان سالم,1.0
شكرية رغيب عمرو,1.0
رشوان نبال سداد,1.0
جوى فائق معصوم,1.0
غيث رسمي أكبر,1.0
إقبال ظافر كهلان,1.0
نمر مراد نصرت,1.0
سامية عمران فرناس,1.0
ناصر الدين عقيل أشهب,1.0
الريم فوزي رضا,1.0
شامخ أرقم بكر,1.0
ازدهار مدحة عبدالحليم,1.0
مرشدي عوني شداد,1.0
رفعة عتابة ماجد,1.0
تواب كرم عادل,1.0
إيناس عبدالرؤوف رصين,1.0
راسم عفان وهاب,1.0
مبروكة غزوان نذير,1.0
كاظم نزيه خالد,1.0
زبيدة عجرم مسفر,1.0
سبع عيضة ساجع,1.0
رنا سميع نادر,1.0
عباس خالص أصيل,1.0
سفيانة سهيل ساري,1.0
قطامي أديب صبيح,1.0
يمن فارض خلدون,1.0
دحام نصرة صدام,1.0
حسنية مشاري خزعل,1.0
سيار فهيم أشجع,1.0
كبرى سهيل مدثر,1.0
نبيل المثنى زاخر,1.0
غادة أخطب راتب,1.0
جامع محرم رشيد,1.0
دانيا هواري غزوان,1.0
ياسر كليم ضاوي,1.0
ربى صارم عكلة,1.0
رمزي ساعد أكرم,1.0
نبيلة دحام ملحم,1.0
رفعت رغيب عثمان,1.0
نضال مبارك وارف,1.0
ورد ستار عطاء,1.0
رجيحة منهل أريب,1.0
مقتدي فرحان فراج,1.0
لين حازم قابس,1.0
درغام مظفر شبيب,1.0
افتكار رفيع صائن,1.0
مصطفى أديب منير,1.0
كبرى عادل مسلمة,1.0
عادل عبدالغفور وهاب,1.0
ريتاج جبل ثائب,1.0
لطيف منصور فرحات,1.0
سناء سليم فارض,1.0
منذر ضيف أيهم,1.0
داليا باتل مصطفى,1.0
تقي وليف دحام,1.0
سكينة سلمة مرتضى,1.0
عفان بهلول جامع,1.0
اجتهاد وائل دحام,1.0
كلاب باسط جبل,1.0
ريوف سعد مرداس,1.0
زياد كاظم عبدالقيوم,1.0
نظيرة وارف فراس,1.0
أسد فهيد رافي,1.0
نور عبدالصمد عروة,1.0
أسامة صابر غريب,1.0
عائشة أهيم عمار,1.0
عبدالودود ميثم لباب,1.0
منذرة مجير ضياء,1.0
زيدون رابح عدوان,1.0
عيدة سالم منير,1.0
لماح نعيم فوزي,1.0
لبنى فائق ضاهر,1.0
عزب عجرم معصوم,1.0
ثوبة علاء مشاري,1.0
بهلول ثنيان باسط,1.0
تانيا مارسيل ظفير,1.0
آدم شافع حزام,1.0
نداء تواب محمد,1.0
عزب زهير فكري,1.0
وفاء دحام سبع,1.0
عبدالرشيد ساجد مجيب,1.0
بائقة محرز مجيب,1.0
اسلم معاذ ضيغم,1.0
رضوى قسام عميد,1.0
ضرار عتاب عبدالمنان,1.0
مدركة عزب كلاب,1.0
ذعار مزن نضال,1.0
لطفية نصوح وهب,1.0
سعدون أنور مرشد,1.0
دعجاء جساس مرشدي,1.0
داود سامي عصام,1.0
امتياز مجاور رمزي,1.0
صائن عبدالرشيد المثنى,1.0
سدر أدهم أويس,1.0
رحال نسيم فراس,1.0
رزان مهيوب قثم,1.0
مفتاح قابوس عبدالملك,1.0
رضا مسلمة نصيف,1.0
لطيف سعدون هائل,1.0
عائدة رشوان لطيف,1.0
تركي تيم هاشم,1.0
مرام صمد معلوف,1.0
عقل عدنان قدامة,1.0
ألطاف كليم أسد,1.0
شعيب مسيب رغال,1.0
أسمى رغيب صديق,1.0
حامد أشجع صديق,1.0
تارا تقي رغيد,1.0
مدلج عوني أمان,1.0
إيمان دريد جهاد,1.0
باسل ضياء نجيب,1.0
عابدة مشتاق نجم,1.0
جابر حازم عابد,1.0
